id,function_name,call_data_time,execution_time,username_clicker
568,show_user,Mon Apr 29 18:29:18 2024,0.00897669792175293,a.ri
569,set_current_user,Mon Apr 29 18:29:46 2024,0.0009970664978027344,a.ri
570,login_button_clicked,Mon Apr 29 18:29:46 2024,0.009975671768188477,a.ri
571,load_data,Mon Apr 29 18:29:46 2024,0.0029909610748291016,a.ri
572,show_user,Mon Apr 29 18:29:46 2024,0.008977890014648438,a.ri
573,set_current_user,Mon Apr 29 18:31:48 2024,0.0009968280792236328,a.ri
574,login_button_clicked,Mon Apr 29 18:31:48 2024,0.01196742057800293,a.ri
575,load_data,Mon Apr 29 18:31:48 2024,0.0039904117584228516,a.ri
576,show_user,Mon Apr 29 18:31:48 2024,0.00897526741027832,a.ri
577,set_current_user,Mon Apr 29 18:38:27 2024,0.0,a.ri
578,login_button_clicked,Mon Apr 29 18:38:27 2024,0.01196908950805664,a.ri
579,load_data,Mon Apr 29 18:38:27 2024,0.0029909610748291016,a.ri
580,show_user,Mon Apr 29 18:38:27 2024,0.008976459503173828,a.ri
581,set_current_user,Mon Apr 29 18:42:01 2024,0.0,a.ri
582,login_button_clicked,Mon Apr 29 18:42:01 2024,0.012965917587280273,a.ri
583,load_data,Mon Apr 29 18:42:02 2024,0.0029916763305664062,a.ri
584,show_user,Mon Apr 29 18:42:02 2024,0.007994890213012695,a.ri
585,set_current_user,Mon Apr 29 18:42:25 2024,0.0009963512420654297,a.ri
586,login_button_clicked,Mon Apr 29 18:42:25 2024,0.01295614242553711,a.ri
587,load_data,Mon Apr 29 18:42:25 2024,0.002991199493408203,a.ri
588,show_user,Mon Apr 29 18:42:25 2024,0.00897526741027832,a.ri
589,set_current_user,Mon Apr 29 18:42:56 2024,0.0009975433349609375,a.ri
590,login_button_clicked,Mon Apr 29 18:42:56 2024,0.011968135833740234,a.ri
591,load_data,Mon Apr 29 18:42:56 2024,0.002991914749145508,a.ri
592,show_user,Mon Apr 29 18:42:56 2024,0.008974790573120117,a.ri
593,set_current_user,Mon Apr 29 18:43:24 2024,0.0009975433349609375,a.ri
594,login_button_clicked,Mon Apr 29 18:43:24 2024,0.013963460922241211,a.ri
595,load_data,Mon Apr 29 18:43:24 2024,0.002991914749145508,a.ri
596,show_user,Mon Apr 29 18:43:24 2024,0.007978439331054688,a.ri
597,set_current_user,Mon Apr 29 18:43:58 2024,0.0,a.ri
598,login_button_clicked,Mon Apr 29 18:43:58 2024,0.01296544075012207,a.ri
599,load_data,Mon Apr 29 18:43:59 2024,0.0029942989349365234,a.ri
600,show_user,Mon Apr 29 18:43:59 2024,0.00897669792175293,a.ri
601,set_current_user,Mon Apr 29 18:44:55 2024,0.0009975433349609375,a.ri
602,login_button_clicked,Mon Apr 29 18:44:55 2024,0.011962413787841797,a.ri
603,load_data,Mon Apr 29 18:44:55 2024,0.0019953250885009766,a.ri
604,show_user,Mon Apr 29 18:44:55 2024,0.007979154586791992,a.ri
605,set_current_user,Mon Apr 29 18:45:25 2024,0.001996755599975586,a.ri
606,login_button_clicked,Mon Apr 29 18:45:25 2024,0.011967658996582031,a.ri
607,load_data,Mon Apr 29 18:45:25 2024,0.0029921531677246094,a.ri
608,show_user,Mon Apr 29 18:45:25 2024,0.009973526000976562,a.ri
609,set_current_user,Mon Apr 29 18:46:44 2024,0.0,a.ri
610,login_button_clicked,Mon Apr 29 18:46:44 2024,0.01296234130859375,a.ri
611,load_data,Mon Apr 29 18:46:45 2024,0.00399017333984375,a.ri
612,show_user,Mon Apr 29 18:46:45 2024,0.010973453521728516,a.ri
613,set_current_user,Mon Apr 29 18:47:15 2024,0.000997304916381836,a.ri
614,login_button_clicked,Mon Apr 29 18:47:15 2024,0.012964248657226562,a.ri
615,load_data,Mon Apr 29 18:47:16 2024,0.0039882659912109375,a.ri
616,show_user,Mon Apr 29 18:47:16 2024,0.008975028991699219,a.ri
617,set_current_user,Mon Apr 29 18:47:43 2024,0.000997304916381836,a.ri
618,login_button_clicked,Mon Apr 29 18:47:43 2024,0.012965917587280273,a.ri
619,load_data,Mon Apr 29 18:47:44 2024,0.002991199493408203,a.ri
620,show_user,Mon Apr 29 18:47:44 2024,0.008966922760009766,a.ri
621,set_current_user,Mon Apr 29 18:56:45 2024,0.000997304916381836,a.ri
622,login_button_clicked,Mon Apr 29 18:56:45 2024,0.012965679168701172,a.ri
623,load_data,Mon Apr 29 18:56:45 2024,0.0029909610748291016,a.ri
624,show_user,Mon Apr 29 18:56:45 2024,0.00800013542175293,a.ri
625,set_current_user,Mon Apr 29 18:57:47 2024,0.000997781753540039,a.ri
626,login_button_clicked,Mon Apr 29 18:57:47 2024,0.011967897415161133,a.ri
627,load_data,Mon Apr 29 18:57:48 2024,0.002974987030029297,a.ri
628,show_user,Mon Apr 29 18:57:48 2024,0.0069637298583984375,a.ri
629,set_current_user,Mon Apr 29 18:58:37 2024,0.0009975433349609375,a.ri
630,login_button_clicked,Mon Apr 29 18:58:37 2024,0.011968851089477539,a.ri
631,load_data,Mon Apr 29 18:58:37 2024,0.002965688705444336,a.ri
632,show_user,Mon Apr 29 18:58:37 2024,0.007952690124511719,a.ri
633,set_current_user,Mon Apr 29 18:58:55 2024,0.000997781753540039,a.ri
634,login_button_clicked,Mon Apr 29 18:58:55 2024,0.011966943740844727,a.ri
635,load_data,Mon Apr 29 18:58:55 2024,0.002990245819091797,a.ri
636,show_user,Mon Apr 29 18:58:55 2024,0.00797724723815918,a.ri
637,set_current_user,Mon Apr 29 19:01:17 2024,0.000997304916381836,a.ri
638,login_button_clicked,Mon Apr 29 19:01:17 2024,0.009973526000976562,a.ri
639,load_data,Mon Apr 29 19:01:17 2024,0.0029914379119873047,a.ri
640,show_user,Mon Apr 29 19:01:17 2024,0.008975028991699219,a.ri
641,set_current_user,Mon Apr 29 19:01:43 2024,0.000997304916381836,a.ri
642,login_button_clicked,Mon Apr 29 19:01:43 2024,0.01196742057800293,a.ri
643,load_data,Mon Apr 29 19:01:44 2024,0.0029916763305664062,a.ri
644,show_user,Mon Apr 29 19:01:44 2024,0.008975028991699219,a.ri
645,set_current_user,Mon Apr 29 19:02:24 2024,0.0009975433349609375,a.ri
646,login_button_clicked,Mon Apr 29 19:02:24 2024,0.012948036193847656,a.ri
647,load_data,Mon Apr 29 19:02:24 2024,0.0029921531677246094,a.ri
648,show_user,Mon Apr 29 19:02:24 2024,0.007977962493896484,a.ri
649,set_current_user,Mon Apr 29 19:02:48 2024,0.0009970664978027344,a.ri
650,login_button_clicked,Mon Apr 29 19:02:48 2024,0.01196742057800293,a.ri
651,load_data,Mon Apr 29 19:02:49 2024,0.0020012855529785156,a.ri
652,show_user,Mon Apr 29 19:02:49 2024,0.00898599624633789,a.ri
653,set_current_user,Mon Apr 29 19:03:25 2024,0.0009982585906982422,a.ri
654,login_button_clicked,Mon Apr 29 19:03:25 2024,0.014962196350097656,a.ri
655,load_data,Mon Apr 29 19:03:26 2024,0.003989219665527344,a.ri
656,show_user,Mon Apr 29 19:03:26 2024,0.009973287582397461,a.ri
657,set_current_user,Mon Apr 29 19:04:04 2024,0.0009980201721191406,a.ri
658,login_button_clicked,Mon Apr 29 19:04:04 2024,0.012964725494384766,a.ri
659,load_data,Mon Apr 29 19:04:05 2024,0.0029916763305664062,a.ri
660,show_user,Mon Apr 29 19:04:05 2024,0.006986856460571289,a.ri
661,set_current_user,Mon Apr 29 19:04:35 2024,0.000997781753540039,a.ri
662,login_button_clicked,Mon Apr 29 19:04:35 2024,0.012965202331542969,a.ri
663,load_data,Mon Apr 29 19:04:36 2024,0.002986907958984375,a.ri
664,show_user,Mon Apr 29 19:04:36 2024,0.008975982666015625,a.ri
665,set_current_user,Mon Apr 29 19:05:05 2024,0.0,a.ri
666,login_button_clicked,Mon Apr 29 19:05:05 2024,0.011984109878540039,a.ri
667,load_data,Mon Apr 29 19:05:05 2024,0.0029768943786621094,a.ri
668,show_user,Mon Apr 29 19:05:05 2024,0.007968902587890625,a.ri
669,set_current_user,Mon Apr 29 19:05:30 2024,0.000997781753540039,a.ri
670,login_button_clicked,Mon Apr 29 19:05:30 2024,0.012958526611328125,a.ri
671,load_data,Mon Apr 29 19:05:31 2024,0.0029921531677246094,a.ri
672,show_user,Mon Apr 29 19:05:31 2024,0.008976459503173828,a.ri
673,set_current_user,Mon Apr 29 19:06:02 2024,0.0009765625,a.ri
674,login_button_clicked,Mon Apr 29 19:06:02 2024,0.012957334518432617,a.ri
675,load_data,Mon Apr 29 19:06:02 2024,0.0029921531677246094,a.ri
676,show_user,Mon Apr 29 19:06:02 2024,0.008996009826660156,a.ri
677,set_current_user,Mon Apr 29 19:06:24 2024,0.0009975433349609375,a.ri
678,login_button_clicked,Mon Apr 29 19:06:24 2024,0.01396322250366211,a.ri
679,load_data,Mon Apr 29 19:06:24 2024,0.003976106643676758,a.ri
680,show_user,Mon Apr 29 19:06:24 2024,0.009958744049072266,a.ri
681,set_current_user,Mon Apr 29 19:06:53 2024,0.0009970664978027344,a.ri
682,login_button_clicked,Mon Apr 29 19:06:53 2024,0.011969804763793945,a.ri
683,load_data,Mon Apr 29 19:06:56 2024,0.002983570098876953,a.ri
684,show_user,Mon Apr 29 19:06:56 2024,0.007970094680786133,a.ri
685,set_current_user,Mon Apr 29 19:07:26 2024,0.002059459686279297,a.ri
686,login_button_clicked,Mon Apr 29 19:07:26 2024,0.012953519821166992,a.ri
687,load_data,Mon Apr 29 19:07:27 2024,0.002991914749145508,a.ri
688,show_user,Mon Apr 29 19:07:27 2024,0.008928298950195312,a.ri
689,set_current_user,Mon Apr 29 19:07:50 2024,0.0009984970092773438,a.ri
690,login_button_clicked,Mon Apr 29 19:07:50 2024,0.010968446731567383,a.ri
691,load_data,Mon Apr 29 19:07:51 2024,0.002987384796142578,a.ri
692,show_user,Mon Apr 29 19:07:51 2024,0.005995988845825195,a.ri
693,set_current_user,Mon Apr 29 19:09:00 2024,0.0,a.ri
694,login_button_clicked,Mon Apr 29 19:09:00 2024,0.01296544075012207,a.ri
695,load_data,Mon Apr 29 19:09:01 2024,0.0029926300048828125,a.ri
696,show_user,Mon Apr 29 19:09:01 2024,0.005984067916870117,a.ri
697,set_current_user,Mon Apr 29 19:09:28 2024,0.0009975433349609375,a.ri
698,login_button_clicked,Mon Apr 29 19:09:28 2024,0.012965679168701172,a.ri
699,load_data,Mon Apr 29 19:09:29 2024,0.007977962493896484,a.ri
700,show_user,Mon Apr 29 19:09:29 2024,0.015957355499267578,a.ri
701,set_current_user,Mon Apr 29 19:09:48 2024,0.0009980201721191406,a.ri
702,login_button_clicked,Mon Apr 29 19:09:48 2024,0.0119781494140625,a.ri
703,load_data,Mon Apr 29 19:09:48 2024,0.002990245819091797,a.ri
704,show_user,Mon Apr 29 19:09:48 2024,0.006979942321777344,a.ri
705,set_current_user,Mon Apr 29 19:10:12 2024,0.000997304916381836,a.ri
706,login_button_clicked,Mon Apr 29 19:10:12 2024,0.012946605682373047,a.ri
707,load_data,Mon Apr 29 19:10:12 2024,0.0019948482513427734,a.ri
708,show_user,Mon Apr 29 19:10:12 2024,0.00796651840209961,a.ri
709,set_current_user,Mon Apr 29 19:12:36 2024,0.0009970664978027344,a.ri
710,login_button_clicked,Mon Apr 29 19:12:36 2024,0.011967658996582031,a.ri
711,load_data,Mon Apr 29 19:12:37 2024,0.0029916763305664062,a.ri
712,show_user,Mon Apr 29 19:12:37 2024,0.006987333297729492,a.ri
713,set_current_user,Mon Apr 29 19:13:11 2024,0.0009989738464355469,a.ri
714,login_button_clicked,Mon Apr 29 19:13:11 2024,0.012964487075805664,a.ri
715,load_data,Mon Apr 29 19:13:12 2024,0.002991914749145508,a.ri
716,show_user,Mon Apr 29 19:13:12 2024,0.007977724075317383,a.ri
717,set_current_user,Mon Apr 29 19:13:52 2024,0.0009992122650146484,a.ri
718,login_button_clicked,Mon Apr 29 19:13:52 2024,0.011953353881835938,a.ri
719,load_data,Mon Apr 29 19:13:52 2024,0.002991914749145508,a.ri
720,show_user,Mon Apr 29 19:13:52 2024,0.009967327117919922,a.ri
721,set_current_user,Mon Apr 29 19:14:43 2024,0.0,a.ri
722,login_button_clicked,Mon Apr 29 19:14:43 2024,0.012958765029907227,a.ri
723,load_data,Mon Apr 29 19:14:43 2024,0.002992868423461914,a.ri
724,show_user,Mon Apr 29 19:14:43 2024,0.008001089096069336,a.ri
725,set_current_user,Mon Apr 29 19:15:11 2024,0.0009982585906982422,a.ri
726,login_button_clicked,Mon Apr 29 19:15:11 2024,0.019933462142944336,a.ri
727,load_data,Mon Apr 29 19:15:12 2024,0.002994060516357422,a.ri
728,show_user,Mon Apr 29 19:15:12 2024,0.008977651596069336,a.ri
729,set_current_user,Mon Apr 29 19:15:28 2024,0.0009992122650146484,a.ri
730,login_button_clicked,Mon Apr 29 19:15:28 2024,0.025956392288208008,a.ri
731,load_data,Mon Apr 29 19:15:28 2024,0.002992391586303711,a.ri
732,show_user,Mon Apr 29 19:15:28 2024,0.028943538665771484,a.ri
733,set_current_user,Mon Apr 29 19:15:46 2024,0.0,a.ri
734,login_button_clicked,Mon Apr 29 19:15:46 2024,0.048891544342041016,a.ri
735,load_data,Mon Apr 29 19:15:46 2024,0.002991199493408203,a.ri
736,show_user,Mon Apr 29 19:15:46 2024,0.04192829132080078,a.ri
737,set_current_user,Mon Apr 29 19:16:04 2024,0.0009984970092773438,a.ri
738,login_button_clicked,Mon Apr 29 19:16:04 2024,0.011988401412963867,a.ri
739,load_data,Mon Apr 29 19:16:04 2024,0.0029916763305664062,a.ri
740,show_user,Mon Apr 29 19:16:04 2024,0.008976221084594727,a.ri
741,set_current_user,Mon Apr 29 19:16:19 2024,0.0009975433349609375,a.ri
742,login_button_clicked,Mon Apr 29 19:16:19 2024,0.012967109680175781,a.ri
743,load_data,Mon Apr 29 19:16:20 2024,0.0029921531677246094,a.ri
744,show_user,Mon Apr 29 19:16:20 2024,0.008979320526123047,a.ri
745,set_current_user,Mon Apr 29 19:18:15 2024,0.0,a.ri
746,login_button_clicked,Mon Apr 29 19:18:15 2024,0.012967348098754883,a.ri
747,load_data,Mon Apr 29 19:18:16 2024,0.0029921531677246094,a.ri
748,show_user,Mon Apr 29 19:18:16 2024,0.007977962493896484,a.ri
749,set_current_user,Mon Apr 29 19:21:19 2024,0.0009963512420654297,a.ri
750,login_button_clicked,Mon Apr 29 19:21:19 2024,0.011967658996582031,a.ri
751,load_data,Mon Apr 29 19:21:20 2024,0.002991914749145508,a.ri
752,show_user,Mon Apr 29 19:21:20 2024,0.007978439331054688,a.ri
753,set_current_user,Mon Apr 29 19:21:52 2024,0.0009965896606445312,a.ri
754,login_button_clicked,Mon Apr 29 19:21:52 2024,0.009972572326660156,a.ri
755,load_data,Mon Apr 29 19:21:53 2024,0.002992391586303711,a.ri
756,show_user,Mon Apr 29 19:21:53 2024,0.008975028991699219,a.ri
757,set_current_user,Mon Apr 29 19:29:59 2024,0.0010380744934082031,a.ri
758,login_button_clicked,Mon Apr 29 19:29:59 2024,0.011966466903686523,a.ri
759,load_data,Mon Apr 29 19:30:00 2024,0.0029916763305664062,a.ri
760,show_user,Mon Apr 29 19:30:00 2024,0.008975982666015625,a.ri
761,set_current_user,Mon Apr 29 20:09:15 2024,0.0009965896606445312,a.ri
762,login_button_clicked,Mon Apr 29 20:09:15 2024,0.011967897415161133,a.ri
763,load_data,Mon Apr 29 20:09:15 2024,0.0029931068420410156,a.ri
764,show_user,Mon Apr 29 20:09:15 2024,0.00797891616821289,a.ri
765,set_current_user,Tue Apr 30 10:52:12 2024,0.000997304916381836,a.ri
766,login_button_clicked,Tue Apr 30 10:52:12 2024,0.02493906021118164,a.ri
767,load_data,Tue Apr 30 10:52:13 2024,0.002979755401611328,a.ri
768,show_user,Tue Apr 30 10:52:13 2024,0.007967233657836914,a.ri
769,set_current_user,Tue Apr 30 10:53:13 2024,0.000997781753540039,a.ri
770,login_button_clicked,Tue Apr 30 10:53:13 2024,0.011956930160522461,a.ri
771,load_data,Tue Apr 30 10:53:14 2024,0.0029921531677246094,a.ri
772,show_user,Tue Apr 30 10:53:14 2024,0.0069811344146728516,a.ri
773,set_current_user,Tue Apr 30 10:55:31 2024,0.0009965896606445312,a.ri
774,login_button_clicked,Tue Apr 30 10:55:31 2024,0.011967897415161133,a.ri
775,load_data,Tue Apr 30 10:55:32 2024,0.0029904842376708984,a.ri
776,show_user,Tue Apr 30 10:55:32 2024,0.008195638656616211,a.ri
777,set_current_user,Tue Apr 30 10:56:19 2024,0.0009968280792236328,a.ri
778,login_button_clicked,Tue Apr 30 10:56:19 2024,0.011967897415161133,a.ri
779,load_data,Tue Apr 30 10:56:20 2024,0.001994609832763672,a.ri
780,show_user,Tue Apr 30 10:56:20 2024,0.008968591690063477,a.ri
781,set_current_user,Tue Apr 30 10:57:10 2024,0.0,a.ri
782,login_button_clicked,Tue Apr 30 10:57:10 2024,0.014960050582885742,a.ri
783,load_data,Tue Apr 30 10:57:10 2024,0.002985715866088867,a.ri
784,show_user,Tue Apr 30 10:57:10 2024,0.007971525192260742,a.ri
785,set_current_user,Tue Apr 30 10:59:03 2024,0.0009980201721191406,a.ri
786,login_button_clicked,Tue Apr 30 10:59:03 2024,0.010970592498779297,a.ri
787,load_data,Tue Apr 30 10:59:04 2024,0.0019948482513427734,a.ri
788,show_user,Tue Apr 30 10:59:04 2024,0.007977962493896484,a.ri
789,set_current_user,Tue Apr 30 11:00:17 2024,0.0009980201721191406,a.ri
790,login_button_clicked,Tue Apr 30 11:00:17 2024,0.012963294982910156,a.ri
791,load_data,Tue Apr 30 11:00:18 2024,0.0029926300048828125,a.ri
792,show_user,Tue Apr 30 11:00:18 2024,0.008977651596069336,a.ri
793,set_current_user,Tue Apr 30 11:03:02 2024,0.0009982585906982422,a.ri
794,login_button_clicked,Tue Apr 30 11:03:02 2024,0.012001276016235352,a.ri
795,load_data,Tue Apr 30 11:03:02 2024,0.001994609832763672,a.ri
796,show_user,Tue Apr 30 11:03:02 2024,0.008976936340332031,a.ri
797,set_current_user,Tue Apr 30 11:04:37 2024,0.000997781753540039,a.ri
798,login_button_clicked,Tue Apr 30 11:04:37 2024,0.011964082717895508,a.ri
799,load_data,Tue Apr 30 11:04:38 2024,0.0019948482513427734,a.ri
800,show_user,Tue Apr 30 11:04:38 2024,0.005986690521240234,a.ri
801,set_current_user,Tue Apr 30 11:05:29 2024,0.0009984970092773438,a.ri
802,login_button_clicked,Tue Apr 30 11:05:29 2024,0.012963533401489258,a.ri
803,load_data,Tue Apr 30 11:05:30 2024,0.002991199493408203,a.ri
804,show_user,Tue Apr 30 11:05:30 2024,0.007977724075317383,a.ri
805,set_current_user,Tue Apr 30 11:07:26 2024,0.0009975433349609375,a.ri
806,login_button_clicked,Tue Apr 30 11:07:26 2024,0.009972810745239258,a.ri
807,load_data,Tue Apr 30 11:07:26 2024,0.002971649169921875,a.ri
808,show_user,Tue Apr 30 11:07:26 2024,0.007958173751831055,a.ri
809,set_current_user,Tue Apr 30 11:08:00 2024,0.000997781753540039,a.ri
810,login_button_clicked,Tue Apr 30 11:08:00 2024,0.010970830917358398,a.ri
811,load_data,Tue Apr 30 11:08:00 2024,0.0019953250885009766,a.ri
812,show_user,Tue Apr 30 11:08:00 2024,0.005988359451293945,a.ri
813,set_current_user,Tue Apr 30 11:09:31 2024,0.0009970664978027344,a.ri
814,login_button_clicked,Tue Apr 30 11:09:31 2024,0.011966705322265625,a.ri
815,load_data,Tue Apr 30 11:09:32 2024,0.001994609832763672,a.ri
816,show_user,Tue Apr 30 11:09:32 2024,0.008954286575317383,a.ri
817,set_current_user,Tue Apr 30 11:10:32 2024,0.000997781753540039,a.ri
818,login_button_clicked,Tue Apr 30 11:10:32 2024,0.010969400405883789,a.ri
819,load_data,Tue Apr 30 11:10:33 2024,0.001995086669921875,a.ri
820,show_user,Tue Apr 30 11:10:33 2024,0.007982969284057617,a.ri
821,set_current_user,Tue Apr 30 11:10:45 2024,0.0009982585906982422,a.ri
822,login_button_clicked,Tue Apr 30 11:10:45 2024,0.011990785598754883,a.ri
823,load_data,Tue Apr 30 11:10:46 2024,0.002988576889038086,a.ri
824,show_user,Tue Apr 30 11:10:46 2024,0.005980730056762695,a.ri
825,set_current_user,Tue Apr 30 11:11:36 2024,0.0,a.ri
826,login_button_clicked,Tue Apr 30 11:11:36 2024,0.012969017028808594,a.ri
827,load_data,Tue Apr 30 11:11:38 2024,0.0019943714141845703,a.ri
828,show_user,Tue Apr 30 11:11:38 2024,0.008002519607543945,a.ri
829,set_current_user,Tue Apr 30 11:12:23 2024,0.0009961128234863281,a.ri
830,login_button_clicked,Tue Apr 30 11:12:23 2024,0.01299738883972168,a.ri
831,load_data,Tue Apr 30 11:12:24 2024,0.002992868423461914,a.ri
832,show_user,Tue Apr 30 11:12:24 2024,0.007989168167114258,a.ri
833,set_current_user,Tue Apr 30 11:16:14 2024,0.0009965896606445312,a.ri
834,login_button_clicked,Tue Apr 30 11:16:14 2024,0.011029958724975586,a.ri
835,load_data,Tue Apr 30 11:16:15 2024,0.0019943714141845703,a.ri
836,show_user,Tue Apr 30 11:16:15 2024,0.00797891616821289,a.ri
837,set_current_user,Tue Apr 30 11:16:40 2024,0.000997304916381836,a.ri
838,login_button_clicked,Tue Apr 30 11:16:40 2024,0.013962030410766602,a.ri
839,load_data,Tue Apr 30 11:16:40 2024,0.0019943714141845703,a.ri
840,show_user,Tue Apr 30 11:16:40 2024,0.008974790573120117,a.ri
841,set_current_user,Tue Apr 30 11:17:07 2024,0.0009987354278564453,a.ri
842,login_button_clicked,Tue Apr 30 11:17:07 2024,0.012957572937011719,a.ri
843,load_data,Tue Apr 30 11:17:07 2024,0.0029752254486083984,a.ri
844,show_user,Tue Apr 30 11:17:07 2024,0.007961750030517578,a.ri
845,set_current_user,Tue Apr 30 11:17:52 2024,0.000997781753540039,a.ri
846,login_button_clicked,Tue Apr 30 11:17:52 2024,0.010969877243041992,a.ri
847,log_button_clicked,Tue Apr 30 11:17:54 2024,0.010030984878540039,a.ri
848,back_to_home_page_button_clicked,Tue Apr 30 11:18:11 2024,0.0009968280792236328,a.ri
849,set_current_user_for_profile_frame,Tue Apr 30 11:18:14 2024,0.0009982585906982422,a.ri
850,profile_button_clicked,Tue Apr 30 11:18:14 2024,0.006979465484619141,a.ri
851,back_to_home_page_button_clicked,Tue Apr 30 11:18:22 2024,0.0,a.ri
852,edit_information_button_clicked,Tue Apr 30 11:18:23 2024,0.0009961128234863281,a.ri
853,back_to_home_page_button_clicked,Tue Apr 30 11:18:39 2024,0.0,a.ri
854,load_data,Tue Apr 30 11:18:41 2024,0.002991199493408203,a.ri
855,show_user,Tue Apr 30 11:18:41 2024,0.00801539421081543,a.ri
856,set_current_user,Tue Apr 30 11:22:29 2024,0.000997781753540039,a.ri
857,login_button_clicked,Tue Apr 30 11:22:29 2024,0.011972188949584961,a.ri
858,load_data,Tue Apr 30 11:22:30 2024,0.0029916763305664062,a.ri
859,show_user,Tue Apr 30 11:22:30 2024,0.008980751037597656,a.ri
860,load_data,Tue Apr 30 11:22:44 2024,0.0019948482513427734,a.ri
861,sort_button_clicked,Tue Apr 30 11:22:44 2024,0.006981611251831055,a.ri
862,load_data,Tue Apr 30 11:23:00 2024,0.0019943714141845703,a.ri
863,sort_button_clicked,Tue Apr 30 11:23:00 2024,0.00498652458190918,a.ri
864,set_current_user,Tue Apr 30 11:24:09 2024,0.0019943714141845703,a.ri
865,login_button_clicked,Tue Apr 30 11:24:09 2024,0.013944149017333984,a.ri
866,load_data,Tue Apr 30 11:24:10 2024,0.003991365432739258,a.ri
867,show_user,Tue Apr 30 11:24:10 2024,0.008999109268188477,a.ri
868,load_data,Tue Apr 30 11:24:16 2024,0.001995086669921875,a.ri
869,sort_button_clicked,Tue Apr 30 11:24:16 2024,0.006981372833251953,a.ri
870,set_current_user,Tue Apr 30 11:25:28 2024,0.0009975433349609375,a.ri
871,login_button_clicked,Tue Apr 30 11:25:28 2024,0.012964248657226562,a.ri
872,load_data,Tue Apr 30 11:25:28 2024,0.002991914749145508,a.ri
873,show_user,Tue Apr 30 11:25:28 2024,0.009965658187866211,a.ri
874,set_current_user,Tue Apr 30 11:26:25 2024,0.0009970664978027344,a.ri
875,login_button_clicked,Tue Apr 30 11:26:25 2024,0.013967275619506836,a.ri
876,load_data,Tue Apr 30 11:26:25 2024,0.003990888595581055,a.ri
877,show_user,Tue Apr 30 11:26:25 2024,0.009004831314086914,a.ri
878,set_current_user,Tue Apr 30 11:26:44 2024,0.001995086669921875,a.ri
879,login_button_clicked,Tue Apr 30 11:26:44 2024,0.0139617919921875,a.ri
880,load_data,Tue Apr 30 11:26:45 2024,0.003973484039306641,a.ri
881,show_user,Tue Apr 30 11:26:45 2024,0.008980989456176758,a.ri
882,load_data,Tue Apr 30 11:26:56 2024,0.0020143985748291016,a.ri
883,sort_button_clicked,Tue Apr 30 11:26:56 2024,0.00800633430480957,a.ri
884,set_current_user,Tue Apr 30 11:28:47 2024,0.0009970664978027344,a.ri
885,login_button_clicked,Tue Apr 30 11:28:47 2024,0.013961076736450195,a.ri
886,load_data,Tue Apr 30 11:28:48 2024,0.003990888595581055,a.ri
887,show_user,Tue Apr 30 11:28:48 2024,0.007981061935424805,a.ri
888,load_data,Tue Apr 30 11:28:51 2024,0.002991914749145508,a.ri
889,sort_button_clicked,Tue Apr 30 11:28:51 2024,0.007978677749633789,a.ri
890,set_current_user,Tue Apr 30 11:30:41 2024,0.0,a.ri
891,login_button_clicked,Tue Apr 30 11:30:41 2024,0.011950254440307617,a.ri
892,load_data,Tue Apr 30 11:30:41 2024,0.0019948482513427734,a.ri
893,show_user,Tue Apr 30 11:30:41 2024,0.008996725082397461,a.ri
894,load_data,Tue Apr 30 11:30:45 2024,0.001993894577026367,a.ri
895,sort_button_clicked,Tue Apr 30 11:30:45 2024,0.007006168365478516,a.ri
896,load_data,Tue Apr 30 11:31:01 2024,0.001993894577026367,a.ri
897,sort_button_clicked,Tue Apr 30 11:31:01 2024,0.007023811340332031,a.ri
898,load_data,Tue Apr 30 11:31:03 2024,0.0019953250885009766,a.ri
899,sort_button_clicked,Tue Apr 30 11:31:03 2024,0.007979393005371094,a.ri
900,load_data,Tue Apr 30 11:31:03 2024,0.002014636993408203,a.ri
901,sort_button_clicked,Tue Apr 30 11:31:03 2024,0.006989002227783203,a.ri
902,load_data,Tue Apr 30 11:31:05 2024,0.001993417739868164,a.ri
903,sort_button_clicked,Tue Apr 30 11:31:05 2024,0.007982730865478516,a.ri
904,load_data,Tue Apr 30 11:31:06 2024,0.0019958019256591797,a.ri
905,sort_button_clicked,Tue Apr 30 11:31:06 2024,0.007007122039794922,a.ri
906,load_data,Tue Apr 30 11:32:05 2024,0.0019919872283935547,a.ri
907,sort_button_clicked,Tue Apr 30 11:32:05 2024,0.0069789886474609375,a.ri
908,set_current_user,Tue Apr 30 11:35:03 2024,0.0,a.ri
909,login_button_clicked,Tue Apr 30 11:35:03 2024,0.010937929153442383,a.ri
910,load_data,Tue Apr 30 11:35:03 2024,0.001995563507080078,a.ri
911,show_user,Tue Apr 30 11:35:03 2024,0.007990837097167969,a.ri
912,back_to_home_page_button_clicked,Tue Apr 30 11:35:07 2024,0.0009908676147460938,a.ri
913,set_current_user,Tue Apr 30 11:38:42 2024,0.000997304916381836,a.ri
914,login_button_clicked,Tue Apr 30 11:38:42 2024,0.013961315155029297,a.ri
915,edit_information_button_clicked,Tue Apr 30 11:38:43 2024,0.0009963512420654297,a.ri
916,back_to_home_page_button_clicked,Tue Apr 30 11:39:00 2024,0.0,a.ri
917,load_data,Tue Apr 30 11:39:10 2024,0.0019953250885009766,a.ri
918,show_user,Tue Apr 30 11:39:10 2024,0.00799870491027832,a.ri
